"4311","HKDSE chemistry a modern view microscopic world I book 1B ","17"
"4313","啟思中國語文中三上冊","9"
"4314","可講價[99%NEW] + {25%OFF} New Focus in Senior Secondary Liberal Studies: Module 1 (Third Edition)","12"
"4315","張五常經濟解釋卷一至卷三","5"
"4316","啟思中國語文中三下","9"
"4317","張五常經濟解釋卷一至卷三","21"
"4319","現代初中中國歷史2甲部課程2014年版
","14"
"4325","漫遊世界史2上 (第二版)","27"
"4326","可議價 [99% NEW] HKDSE Chemistry - A Modern View (Second Ed.) Book 3B","29"
"4327","音樂探索2 第二冊 (單元温習與音樂欣賞)","26"
"4330","新高中 基礎生物學 1A","18"
"4331","DSE解題王 BAFS","22"
"4332","[30% OFF]HKDSE Chemistry- A Modern View (2nd Ed.) Book 3A","29"
"4334","新高中 基礎生物學 1B","18"
"4335","[30%OFF]HKDSE Chemistry - A Modern View 2nd Ed Book1C","29"
"4337","新高中 基礎生物學 2","18"
"4339","新高中 基礎生物學 3","18"
"4341","新高中 基礎生物學 4","18"
"4342","[100%NEW]NSS Exploring Economics 1 (2nd Ed.) Compulsory Part","33"
"4343","[100%NEW]NSS Exploring Economics 2 (2nd Ed.) Compulsory Part","33"
"4344","［100% New] HKDSE Exam series- M1 mock exam papers 2016/17Edition ","11"
"4345","grammar &amp; usage","10"
"4346","[100%NEW]NSS Exploring Economics 5 (2nd Ed.) Compulsory Part","33"
"4347","可議價 [100% New] HKDSE Biology - Book 2B","30"
"4348","DSE參考書共18本 (Physics/ Chemistry / Mathematics/ L.S.)","16"
"4349","Jr secondary exploring geography$50","25"
"4350","Junior secondary exploring geography 1 $50","25"
"4351","Interactive science 1A (2nd ed)","20"
"4352","[低於4折]乞丐王子","1"
"4353","中國史遊蹤1甲","14"
"4354","[低於4折] [經典名著] 綠野仙踪","1"
"4355","Issue- enquiry series :Traditional rural life of Hong Kong ( section 21)","27"
"4356","Issue- enquiry series: The Nile Valley civilisation ( section 22)","27"
"4357","New Century Mathematics (2nd ed) 2A","11"
"4358","New century mathematics(2nd ed) 2B","11"
"4359","中國史遊蹤2甲","14"
"4362","Up stream B1+ student book (with CD)","10"
"4363","全新 ARISTO
HKDSE CHEMISTRY A MODERN VIEW
BOOK 7
Analytical Chemistry (elective)","17"
"4364","考評局2012-2016香港中學文憑試各科考試報告及試題專輯(語文科附聆聽光碟)","11"
"4365","全新！！！ ARISTO
HKDSE CHEMISTRY A MODERN VIEW
BOOK 5
Industrial Chemistry (elective)","17"
"4366","Interactive science 2B (2nd ed)","20"
"4367","Introduction To Psychology Dennis Coon • John O. Mitterer","6"
"4368","Interactive science 2A (2nd ed)","20"
"4370","Junior secondary exploring geography 3","25"
"4371","Issue- enquiry series: The Renaissance(section 26)","27"
"4372","Issue- enquiry series: life in the age of machines ( section28)","25"
"4373","Issue- enquiry series: the age of revolutions( section 27)","25"
"4374","捐出Pearson Longman Express 3A &amp; B","41"
"4375","太陽的後裔
劇照寫真書
(省$48)","1"
"4376","Junior Thematic Antholohy","10"
"4377","The Story of Inventions ","10"
"4378","星月童話 今夜星月璀璨(最終回)","1"
"4379","Mathematics joint us answers 2014 ","11"
"4380","中外歷史與文化 2 (第二版) 
從中古到近代","27"
"4381","地下城堡的紅裙女孩","7"
"4382","朗文生活與社會 9 寰宇一家
2013年修訂版","12"
"4383","New century mathematics 4A to 6","11"
"4384","通識王","12"
"4385","徵1 3 18","21"
"4386","朗文生活與社會 22 我和香港政府
2013年版","12"
"4387","Handy guide for dse English","10"
"4388","信我拆題","12"
"4389","New Journey Through History 2nd Edition 3B
","27"
"4390","New Thematic Anthology Set B","10"
"4391","Approach to Music 1
With Music Apprection &amp; reading","26"
"4392","花樣系列","8"
"4393","啟思中國語文中一上第四版","9"
"4394","Understanding Integrated Science for the 21st Century 1B (Third Edition)","20"
"4395","啟思中國语文中一下第四版","9"
"4396","Maths focus hkdse exam preparation book 2016","11"
"4397","必背古詩文","9"
"4398","Building blocks for effective writing ","10"
"4399","寫作大補丸","9"
"4400","那些年，我們一起追的女孩 （附CD)","1"
"4401","通識王","12"
"4402","答題萬能Key","12"
"4403","數學by topic操MC+by year LONG QUESTION","11"
"4404","朗文生活與社會 23 自由與公平","12"
"4405","文言文","9"
"4406","通識教育","12"
"4407","Intergrated Science1A Second Edition","20"
"4408","Ict mock paper ","23"
"4409","中文mock papers ","9"
"4410","Ict","23"
"4411","Ict ","23"
"4412","Intergrated Science1B Second Edition","20"
"4413","Aristo Chemistry Textbooks","17"
"4414","Ict ","23"
"4415","地理","25"
"4416","Performance Plus Task-based Listening (3rd Edition)","10"
"4417","Math in focus book e ","11"
"4418","愛情作孽","1"
"4422","關於愛情","1"
"4424","Introduction to the study of history section 1","27"
"4425","New Focus In Senior Secondary LS ","12"
"4427","Life in the main centres of early civilization The Nile Valley civilization","27"
"4428","拮大脾的情書","1"
"4430","Traveling Through History1B","27"
"4432","懶懶熊的生活1&amp;2","4"
"4433","Exploring Life and society module 4","6"
"4434","Exploring Life and Society Module 10","6"
"4435","Exploring Life and Society Module  11","6"
"4436","New focus in senior secondary liberal studies (2nd edition) (module 4 globalisation) 99%新","12"
"4437","Exploring Life and Society Module13","6"
"4438","Exploring Life and Society Module 15","6"
"4439","NSS Exploring Economics 1","21"
"4440","物理2012
價錢可議","16"
"4441","Exploring Life and Society Module 17","6"
"4443","New focus senior secondary liberal studies (2nd edition) (module 5 public health) 99%新","12"
"4446","通識 全球化
有少量螢光筆
價錢可議","12"
"4447","Longman Elect JS2A (Second Edition)","10"
"4448","NSS exploring economics 6 money and trade (compulsory part)(2nd edition) 全新","21"
"4449","中文選修
倫理道德","9"
"4450","NSS exploring economics 5 national income and pricw level (compulsory part)(2nd edition) 全新","21"
"4451","一系列Econ教科書 
2,3,5,6,7 共售$200
可議價 ","21"
"4453","NSS exploring economics 3 efficiency and equity (compulsory part)(2nd edition)  全新","21"
"4454","Interactive Geography Core Module 1,2,3","25"
"4455","Exploring geography","25"
"4456","NSS exploring economics 2 firms and production (compulsory part) (2nd edition) 全新","21"
"4457","Exploring geography 2","25"
"4458","Explorind geography 1","25"
"4459","NSS Mathematics in Action M2 Bk1","11"
"4460","Upstream Pre-Intermediate B1 Workbook","10"
"4461","中國歷史甲部課程1","14"
"4462","New focus in senior secondary liberal studies (2nd edition) (module 6)","12"
"4463","HKDSE Chemistry Bk1A","17"
"4464","Longman Elect JS1A Secpnd edition","10"
"4465","New focus senior secondary liberal studies (2nd edition) (module 3) 全新","12"
"4466","Longman Elect JS1B Sexonf edition","10"
"4467","Econ速讀必備‼️可議價","21"
"4468","Teach &amp; Practice Task-based Listensing Level 3 (5 Ed)","10"
"4470","[90%NEW]New Home Economics 1 (4th Ed.)","32"
"4471","新高中中國語文新編選 選修單元六 文化専題探討(二)","12"
"4472","[90% NEW]New Home Economics 2 (4th Ed.)","8"
"4473","Joint-Us Chemistry Solution 2015","17"
"4474","Effective learning mathematics S4B (loose-leaf binding) ","11"
"4476","[99%NEW] Essential Grammar In Use  (3rd Ed.)","10"
"4477","Effective learning mathematics S4A (loose-leaf binding)","11"
"4478","Interactive Science 2B","20"
"4479","[90%NEW]Macmillan English Grammar In Context (Advanced) ","10"
"4480","Effective learning mathematics S5B (loose-leaf binding)","11"
"4481","Hong Sir書仔 3本$30","12"
"4482","哈利波特 第八個故事  : 被詛咒的孩子 ","1"
"4483","高中通識新領域5(第二版)","12"
"4484","Effective learning mathematics S6 (loose-leaf binding)","11"
"4485","Integrated Music 2 (2 Ed 2013)","26"
"4486","98%NEW, NSS Mastering Biology (2014 edition)","18"
"4487","Complete Exam Practice for the hkdse edge (2015 edition) ","10"
"4488","全新biology For HKDSE IGCSE GCE IELTS SAT 生物雞精擲星參考書  ","18"
"4489","高中通識新領域4(第二版)全球化","12"
"4490","Effective learning mathematics S5A (loose-leaf binding)","11"
"4493","9星期摘5**秘笈","9"
"4494","現代初中中國歷史 甲部課程 2","14"
"4495","雅集新高中通識教育系列 公共衞生","12"
"4496","(Teachers edition) NSS bafs basic of personal financial management (with answer) (2nd edition)","22"
"4497","NSS Bafs Frank Woods Cost Accounting (elective part)(2nd edition)","22"
"4499","全新biology For HKDSE IGCSE GCE IELTS SAT 生物雞精擲星參考書  
","18"
"4500","NSS bafs Frank Woods Financial Accounting 1 (2nd edition)","22"
"4501","漫遊世界史(第二版)","27"
"4502","NSS bafs Frank Woods Introduction to Accounting (2nd edition)","22"
"4503","Liberal Studies in Life for Senior Firms 2 Hong Jong Today Learning Focus","8"
"4504","NEW, NSS Mastering Biology 2 (2014 edition)","18"
"4505","NSS bafs Business Environment and Introduction to Management (2nd edition)","22"
"4506","JuniorInteractive Geography Map Reading (2012 version)","25"
"4507","各行各對萬用英文手冊","18"
"4508","NSS Bafs Frank Woods Financial Accounting 2 (2nd edition) (elective part)","22"
"4509","NSS bafs basic of personal financial management (2nd edition)","22"
"4510","NEW, NSS Mastering Biology 3 (2014 edition)","18"
"4511","向斯說慈禧 （下）","1"
"4512","NEW, NSS Mastering Biology 4 (2014 edition)","18"
"4513","Swan Lake","10"
"4514","全套interactive science 1A1B","20"
"4515","三生三世枕上書","1"
"4516","林場必備2017 yylam 林溢欣","9"
"4517","Write Away A Handbook for Young Writerw and Learners","10"
"4518","Write Away A Handbook for Young Writerw and Learners","10"
"4519","NEW, NSS Mastering Biology E1 (2015 edition)","18"
"4520","三生三世枕上書終篇","1"
"4521","取材思維舉要(林溢欣)","9"
"4522","NSS Exploring Economics 1 **送study guide及CD**","21"
"4523","Understanding integrated  science(secondary2)","32"
"4524","Newest Geography for HKDSE Notes Collection

","25"
"4525","NSS Exploring Economics 2 **送study guide及CD**","21"
"4526","午門囧事(1,2,3)","1"
"4527","NSS Exploring Economics 3 **送study guide及CD**","21"
"4529","NSS Exploring Economics 3 Exam Practice","21"
"4530","Joint Us Maths Past Paper Collection
書皮有少量摺痕 內頁全新","11"
"4532","Gulliver in Lilliput","10"
"4533","NSS Exploring Economics 1 Study Guide","21"
"4534","Mia Wong 英文四卷速效奪分攻略
書皮有少量摺痕 內頁有數頁熒光筆劃痕","10"
"4535","初中文言詩詞點評","9"
"4536","高中新世紀通識 單元一個人成長與人際關係 第二版","12"
"4537","6下我愛學語文(用普通話教中文版 )2011年版","40"
"4538","新世代數學第二版
2A冊(1-6)2B冊(7-12)","11"
"4539","NSS Exploring Economics 2 Study Guide","21"
"4541","The Merchant of Benice and Otger Stiries from Shakespeares Play","10"
"4542","蕭源中文應試天書","9"
"4543","NSS Exploring Economics 3 Study Guide","21"
"4544","6A/6B，Primary longman express","41"
"4545","我不是教你玩陰的2","3"
"4546","生命是一棵雜果樹","31"
"4547","$65/11本，6上下，廿一世紀現代數學","42"
"4549","醫好寫作不是夢 DSE中文必讀
內有數頁印有熒光筆痕","9"
"4550","唐詩三百首","1"
"4551","中學生必背古詩文初級五十篇","9"
"4552","[全新！] NSS Exploring Economics 5 (Second Edition)","21"
"4553","5上A/B， 廿一世紀現代數學","11"
"4554","Handy Guide+CD 全新","10"
"4555","全新Physics For HKDSE IGCSE GCE IELTS SAT 物理雞精擲星參考書  ","16"
"4556","[全新！] NSS Exploring Economics 6 (Second Edition)","21"
"4557","開懷醫生","8"
"4558","6年級，今日常識新領域，$20/3本","43"
"4559","趣味學古文","9"
"4560","通識 概念詞辭典 1,2,3
99%new","12"
"4561","[全新]中學生文學精選","13"
"4562","環球天下英語句霸(職場社交篇)","3"
"4563","愛情，不只1/2 Lucy in the Sky","1"
"4564","$65/4本，升中天書，banding ,排名榜","40"
"4565","環球天下英語句霸(校園生活篇)","3"
"4566","Maths MC Past Paper 05-16 全新
Question+Ans 
","11"
"4567","School-based iCT Theme A Office Applications (Pearson)","23"
"4568","三國演義","1"
"4569","The Charisma Myth  魅力學 無往不利的自我經營術","3"
"4571","中華聖賢經 釋義本","1"
"4572","智力課堂 數字思維游戲","7"
"4573","School-based iCT Theme C Computer Systems","23"
"4574","少爺小姐要爭氣","8"
"4575","NSS Geography 1050 MC 全新
Samuel Chan
","25"
"4576","全新Chemistry For HKDSE IGCSE GCE IELTS SAT 化學雞精擲星參考書  ","17"
"4577","NSS Geography 1050 MC 全新
Samuel Chan","25"
"4578","HKDSE CHEMISTRY 5-in-1 General Exercise Book","17"
"4579","New century mathematics(2014 2nd ed)M2 :M2A","11"
"4580","Exploring Mathematics 1B 2nd Edition","11"
"4581","Exploring Mathematics 1A 2nd Edition","11"
"4582"," 新簡明中國史3上","14"
"4583","全新Mathematics For HKDSE IGCSE GCE IELTS SAT 數學雞精擲星參考書  ","11"
"4585","Issue-Enquiry Series 2nd Edition Section 23","27"
"4586","全新Mathematics Physics For HKDSE IGCSE GCE IELTS SAT 數學物理雞精擲星參考書  
","16"
"4588","Junior Secondary Exploring Geography Book3:&quot;The trouble with water&quot;","25"
"4589","Issue-Enquiry Series 2nd Edition Section 22","27"
"4590","Getting 5** in 9 Weeks - Liberal Studies (2014 Third Edition)","12"
"4592","Issue-Enquiry Series 2nd Edition Section 20","27"
"4593","Junior Secondary Exploring  Geography Book4:&quot;Scramble for Energy&quot;","25"
"4594","Junior Secondary  Exploring Geography Book10:&quot;Oceans in trouble&quot;
","25"
"4595","Harry Potter","1"
"4596","十年----內外","1"
"4597","Active physics(Modular) 1A-Heat","16"
"4598","小學英文故事書","7"
"4599","Junior Interactive Georgraphy M1
Using Urban Space Wisely","25"
"4600","學習壓力Byebye","3"
"4601","超凡學生手記","8"
"4602","Active Physics(Modular) 3B-Ray Optics","16"
"4603","走入戲劇之門","1"
"4604","新簡明中國史3下","13"
"4605","New Issue-Enquiry Series Series Section13:Growth &amp; Development of Hong Kong ","15"
"4606","Athens Anthology for the HKDSE Exam","10"
"4607","New Issue-Enquiry Series Section12:International  Conflicts","15"
"4608","全方位中國歷史2書連作業 會送兩本圖書！","14"
"4609","Aristo, hkdse chemistry a modern view 1c","17"
"4610","Aristo, HKDSE chemistry a modern view 2","17"
"4611","Aristo, hkdse chemistry a modern view 3b","17"
"4612","Aristo, hkdse chemistry a modern view 4a","17"
"4613","動感普通話（校本版）中一","9"
"4614","Aristo, hkdse chemistry a modern view 4b","17"
"4615","嘩!大頭偵探 桑蠶破奇案","7"
"4616","aristo, HKDSE chemistry a modern view 7","17"
"4618","Canotta Practical Maths for DSE 2014 版","11"
"4621","Exploring Mathematics 2B 2nd Edition","11"
"4624","有地理英文
","10"
"4625","Exploring Mathematics 2A 2nd Edition","11"
"4632","New issue enquiry series (8成新)","27"
"4634","New Tred Maths S3A Loose-leaf binding","11"
"4635","3本減價(set)硬皮DORK diaries","7"
"4637","笨友襲地球","7"
"4639","School-based  ICT
Longman Computer Course for Junior Secondnary
Theme A","29"
"4641","新簡明中國史 甲一 WB","14"
"4642","New Tred Maths S3B Loose-leaf binding","11"
"4644","Mastering Science","20"
"4645","Exploring Mathematics 1A/1B (2nd Edition)","14"
"4647","Hong kong joint us press ltd 香港文憑試 化學2014香港dse + 9星期摘5星星秘笈","17"
"4648","修身（倫理教育之三）","31"
"4649","林溢欣 文言縱橫 yylam","9"
"4650","林溢欣 中外例子集成 yylam","9"
"4651","探索（倫理教育之二）","31"
"4652","林溢欣 說話能力 考前必備 yylam","9"
"4653","Long man elect js2","10"
"4654","Billy Ng  神級 Top p1 x p2 synonym bank","10"
"4655","Billy Ng &quot;Banquet&quot;","10"
"4656","Kenneth Lau Examivision 英文科雞精書","10"
"4657","基礎科學 3C","6"
"4658","Junior secondary exploring geography","25"
"4659","文化專題探討(一): 倫理道德觀","9"
"4660","新高中 旅遊與款待 必修部份一","33"
"4661","最新綜合科學--邁進21世紀手3B （第三版）","6"
"4664","New focus senior secondary liberal studies (module 2 Hong Kong Today)","12"
"4665","New focus in senior secondary liberal studies  (module 1)","12"
"4666","Its Not How Good You Are, Its How Good You Want To Be.","1"
"4668","Computer and information technology 3A (2nd edition)","8"
"4669","新高中 資訊及通訊科技 必修部分3","23"
"4670","中三 中文練習 全卷","9"
"4671","後青春期的詩
Poetry of The Day After","1"
"4672","新高中 資訊及通訊科技作業 必修部分2","23"
"4673","junior atlas","25"
"4674","新高中 綜合 中國語文 選修單元5 新聞與報道 (2012 年版)","9"
"4675","grammar and usage set b","10"
"4676","[基督教]新編 完美的人生 2下","31"
"4677","那些年，我們一起追的女孩。
You Are The Apple of My Eye","1"
"4678","啟思 新高中 中國語文第一冊 第二版 99%新","9"
"4679","[小二]新小學音樂 二下","26"
"4680","說好普通話 第三版 中三","9"
"4681","啟思 新高中 中國語文第二冊第二版 99%新","9"
"4682","anthology","10"
"4683","[小二]新小學音樂 二上","26"
"4684","十八歲起，你的格局不一樣","1"
"4685","Upstream INTERMEDIATE B2","10"
"4686","New Senior Secondary Physics At Work","16"
"4688","這就是天堂！我的北韓童年","1"
"4689","夢想這條路踏上了，跪著出要走完","1"
"4690","給10年後不後悔的自己
To You Who Will Live Without Regret","1"
"4692","可議價‼️BAFS past paper 參考書  ","22"
"4693","新高中 資訊及通訊科技 必修部分2","23"
"4694","Hong Sir 通識熱門時事精華2016
","12"
"4695","生命現場
深切治療部救護實錄","1"
"4696","莫言成名作","1"
"4697","全新 新視野世界歷史書 New Horizon History ThemeA","27"
"4698","新高中 資訊及通訊科技 必修部分 1","23"
"4699","不要成為男人最想離開的那種女人","1"
"4700","賈永婕的10個婚紗愛情故事","1"
"4701","新高中 資訊及通訊科技 
多媒體製作及網站建構 
選修部分 C2","23"
"4702","背影","1"
"4703","新高中 資訊及通訊科技 多媒體製作及網站建構 選修部分 C1","23"
"4704","富爸爸商學院","5"
"4705","蔣介石箴言","1"
"4706","富爸爸財務IQ","5"
"4707","魯迅箴言","1"
"4708","可議價全新 HKDSE Exam Skills paper 1 reading 
‼️","10"
"4709","有生物數學通識 英文","11"
"4710","曾國藩箴言","1"
"4711","李嘉誠箴言","1"
"4714","林溢欣古今例子集成","9"
"4715","林溢欣 中外例子集成","9"
"4716","Biology  Multiple  choice  book 1,2,3","18"
"4717","林溢欣 古今例子集成","9"
"4718","林溢欣 文言詞釋集 yylam","9"
"4719","Active Phyics 1 Heat &amp; Gas Pearson","16"
"4720","我走星光道 第二冊","31"
"4723","啟思新高中中國語文第三冊（第二版）","9"
"4725","NEW, New Century Mathematics 6
 (Second Edition)","11"
"4727","new progress in mathematics 6a(part1+2)","11"
"4731","電腦與資訊科技
初中普通電腦課程","8"
"4732","90%NEW, New Century Mathematics 4A
 (Second Edition)","11"
"4733","讀社論學英文 第五卷","10"
"4734","Approach To Music 2 ","26"
"4735","Longman ELECT","10"
"4737","NEW, New Century Mathematics 4B
 (Second Edition)","11"
"4742","Active PHYSICS 1 Heat and Gases","16"
"4744","Interactive science 2B","19"
"4746","Active PHYSICS 2 Force and Motion","16"
"4748","Mathematics in action 2B","11"
"4750","Active PHYSICS 4 Electricity and Magnetism","16"
"4752","決定未來的10種人","6"
"4755","Active PHYSICS 5 Radioactivity and Nuclear Energy","16"
"4764","思考致富聖經（完整版）","6"
"4765","HKDSE Exam Skills Paper 1 Reading Volume 2 75%新","10"
"4766","New Horizon Senior Mathematicd 4A Compulsory Part","11"
"4767","New Horizon Senior Mathematics 4B Compulsory Part","11"
"4768","New Horizon Senior Mathematics 5A Compulsory Part","11"
"4769","伊斯蘭化的歐洲","6"
"4770","出讓HKDSE暑假中文一書三冊初中能力導向語文補充練習$150
","9"
"4771","HKDSE先修班樂思初中中文基礎訓練（中三）","9"
"4772","New Horizon Senior Mathematics 5B Compulsory Part","11"
"4773","四本全新IELTS雅思官方授權出版應試參考書連模擬試題 $800
可分開買
","10"
"4774","New Horizon Senior Mathematics 6 Compulsory Part","11"
"4775","牛津字典（進階）全新","10"
"4776","Senior Sec Exploring Geography 2014版。Elective 4","25"
"4777","作文手冊 第十六版
黃燕萍老師編著
全新 2016年出
可議價","9"
"4778","通識新聞教材精讀","12"
"4779","Economic inquiry for dse","21"
"4780","通識全攻略","12"
"4781","Effective exam practice for dse English ","10"
"4782","黑紙百科1-3","8"
"4783","全新！Active Physics 8 Energy and Use of Energy
","16"
"4784","更喜歡攝影","2"
"4785","工作DNA駱駝之卷","36"
"4786","生於天橋底（黃偉文）","2"
"4787","Oxford Advanced Exam Skills Paper 4 Speaking (with Exam Handbook and Speaking Pactice Book)","10"
"4788","Developing Skills for HKDSE Paper3 Listening &amp; Integrated Skills Book 5 Set B 2015 Edition","10"
"4789","Complete Exam Practice for the HKDSE (2015 Edition) Edge (Set 1~8)","10"
"4790","小二  二年級 中國語文","9"
"4791","Mathematics in Action 1A , 1B Third Edition","11"
"4792","説好普通話","9"
"4793","初中互動地理第2册","25"
"4794","Understanding Integrated Science 1B Third Edition","19"
"4795","Hkdse Liberal Studies 2012 pastpaper ","12"
"4796","Hkdse Liberal studies 2013 pastpaper","12"
"4797","Longman elect","10"
"4798","NSS Exploring Economics 1 Demand and Supply","21"
"4799","Longman Elect Js2B","10"
"4800","NSS Exploring Economics 2 Firms and Production","21"
"4801","NSS Exploring Economics 3 Efficiency and Equity","21"
"4802","NSS Exploring Economics 5 National Income and Price Level","21"
"4803","NSS Exploring Economics 6 Money and Trade","21"
"4804","Physics 1000","16"
"4805","5** series HKDSE MOCK EXAM PAPER 
Physics ","16"
"4806","西遊秘史1：大唐泥犁獄","1"
"4807","5** series HKDSE MOCK EXAM PAPER  
Mathematics ","11"
"4810","New progress in Senior mathematics 4+ 5
(With both part 1 and2)","11"
"4811","Interactive Science 1B (2nd edition)","19"
"4812","Maths exercise 1 (Progressive mathematics1)","11"
"4813","Intensive Mathematics Form1","11"
"4814","阿呢夏天都要打邊爐","7"
"4815","秘密花園
Secret garden","2"
"4816","來自未來的贈禮
初音未來","4"
"4817","來自天堂的第一通電話","1"
"4818","空洞的十字架 東野圭吾","1"
"4819","我想吃掉你的胰臟","1"
"4820","老夫子笑學成語3","1"
"4821","阿呢陰功豬","7"
"4822","Diary of a Wimpy Kid (Hard book)","7"
"4823","Diary of a Wimpy Kid(中英對照)","7"
"4824","THE Little Prince","7"
"4825","分手寄賣店","1"
"4826","Matilda","1"
"4832","Mathematics in Action 2A ","11"
"4833","Mathematics in Action 2B","11"
"4835","Mathematics","11"
"4836","Mathematics","11"
"4837","Mathematics","11"
"4838","Mathematics","11"
"4839","Mathematics","11"
"4840","地理","25"
"4841","地理","25"
"4842","地理","25"
"4843","地理","25"
"4844","Maths mock exam paper","11"
"4845","NSS BAFS Accouting 1","22"
"4846","NSS BAFS Accouting 1","22"
"4847","NSS BAFS Frank Woods Accounting 2","22"
"4848","NSS BAFS Frank Woods Accounting 2","22"
"4849","Economics inquiry for dse 2","21"
"4850","Living geography 2B","25"
"4851","英文文法一本通","10"
"4854","基礎生物學
七冊","18"
"4856","初中中國語文 中三下","9"
"4858","新高中資訊及通訊科技 必修部分1","23"
"4860","有通識數學生物","12"
"4861","初中音樂之旅 第二冊","26"
"4863","Oxford English3B","10"
"4864","Oxford English 3A","10"
"4865","新高中資訊及通訊科技 必修部分2","23"
"4866","Aristo Frist（2012Ed）2A&amp;2B","10"
"4867","全新！新高中資訊及通訊科技 必修部分3","23"
"4868","Mathematics in focus Book2A&amp;2B","11"
"4869","綜合解碼","9"
"4872","朗文生活與社會8 價值建立與應用 (附工作紙)","12"
"4876","Free","9"
"4878","地理技能手冊","25"
"4879","flash使用手冊
電腦與資訊科技","23"
"4880","當領導電腦作業第二版","23"
"4881","Learning English Through Workplace Communication (HKDSE-Elective Module)(1st Ed.)","10"
"4882","聖經伴我行","31"
"4883","coco兩本","4"
"4884","琴書john thompsons modern course for the piano","26"
"4885","慕德信義會 中學中國歷史校本版三","14"
"4886","名著，童话","4"
"4887"," For HKDSE IGCSE GCE IELTS SAT English exercise 英文雞精擲星參考書練習
","10"
"4888","Integrated music1/2/3 music appreciation and reading","26"
"4889","For HKDSE IGCSE GCE IELTS SAT English 英文雞精擲星參考書
Phrasal verbs
","10"
"4890","Longman elect second edition JS1A/B","10"
"4891","English Proofreading Exercises For HKDSE IGCSE GCE IELTS SAT 英文雞精擲星參考書練習
","10"
"4892","English Exercises For HKDSE IGCSE GCE IELTS SAT 英文雞精擲星參考書練習","10"
"4893","Wide Range Readers Blue Book 1 New Edition","7"
"4894","Wide Range Readers Blue Book 2 New Edition","7"
"4895","Wide Range Readers Blue Book 4 New Edition ","7"
"4896","NSS Exploring ECONOMICS 2 Firms and Production (including study guide)","21"
"4897","夢醒之後","1"
"4898","NSS Exploring ECONOMICS 3 Efficiency and Equity (including study guide)","21"
"4899","Choice of physics (force &amp; motion)","16"
"4900","Wide Range Readers Blue Book 5 New Edition","7"
"4901","名著及改編影視作品 第二版","9"
"4903","男生賈里","7"
"4904","玩具大冒險","7"
"4906","Physics Worked Examples &amp; Graded Exercises for HKDSE Sixth Edition 1, 2, 3","16"
"4907","HKDSE CHEMISTRY A Systematic Approach 2","17"
"4908","想再一次見到你","1"
"4909","Elect","10"
"4910","Elect Grammar book","10"
"4911","HKDSE CHEMISTRY A Systematic Approach 3","17"
"4912","HKDSE physics Level Up Exercise Book B","16"
"4913","HKDSE Physics Level Up Exercise Book C","16"
"4914","民主台灣: 後威權時代的社會運動與文化政治","6"
"4915","我與香港地下黨","6"
"4916","Physics Success Key for HKDSE 1,2,3,4","16"
"4918","名偵探柯南小說版","4"
"4919","千日無悔: 我的心路歷程","6"
"4921","友誼是甜蜜的責任","1"
"4922","New certificate Physics Complete Notes and Exam Practices 1 and 2","16"
"4923","Physics Key Notes and Exambuilders Compulsory Part 1 ","16"
"4924","Physics Exam Exercises (Force and Motion)","16"
"4925","Top Geammar Plus (Pre-intermediate) ","10"
"4926","黑旗1-6","7"
"4927","冒險小蝙蝠系列 1-8","7"
"4929","數學新里程中三上","11"
"4930","新理念中國歷史第三版第一册","14"
"4931","Physics At Work Basic Exercise Book 2 ( Force and Motion)","16"
"4934","Physics At Work Book 1,2,3E","16"
"4936","文化專題探討(一) 倫理道德觀","9"
"4938","二手兒童英文圖書","7"
"4939","Physics At Work Solution for Students Book PLUS Examination Handbook 1 and 2","16"
"4940","心靈絮語90題","9"
"4941","與時間有約","8"
"4942","兒童書","7"
"4943","牧童笛DoReMi","26"
"4944","細味人生一百篇","9"
"4945","Junior Secondary Exploring Geography 4 Scramble for energy","25"
"4946","登上雲端的孩子","7"
"4947","Teach &amp; practise Task-based Listening Level 3","10"
"4948","中二普通話新紀元第二版","9"
"4949","中二生活普通話","9"
"4950","音樂探索1","26"
"4953","漫遊世界史專題系列","27"
"4954","中二歷史New Issue Enquiries Series 7, 8, 9, 10 （4本一共$60）","27"
"4955","我最喜愛的床邊故事","8"
"4956","漫遊世界史專題系列","27"
"4958","童畫藝術系列","2"
"4960","紅樓夢上下冊","1"
"4961","The Joy Luck club","1"
"4962","奧比島歷險記","4"
"4963","美麗的中國人","9"
"4964","Geography elective E2 : Weather and Climate","25"
"4965","Geography elective E4 : A regional study of the Zhujiang Delta","25"
"4966","啟思選修單元1，6 / 培生高中互動中國語文第四册","25"
"4967","Last Minute Geography：core/elective","25"
"4971","新理念中國歷史第三版第二冊","14"
"4972","新理念中國歷史第三版第三冊","14"
"4974","中二數學科全港性系統評估分類練習及總結性測試","11"
"4975","目送 龍應台","1"
"4977","中三電腦與資訊科技作業","23"
"4978","2A互動科學作業","20"
"4979","2B互動科學作業","20"
"4986","Performance 2(內有Data file)","10"
"4988","朗文生活與社會第21冊公民權責","12"
"4989","中二課室初中語基及閱讀訓練第二分冊","9"
"4990","基礎生物學","18"
"4993","全新,DSE培生高中文言閲讀理解訓練","9"
"4995","朗文生活與社會第28冊國際政治","12"
"4996","朗文生活與社會第24冊中國國民的生活","12"
"4997","全新,DSE培生高中互動中國語文第四冊","9"
"4998","朗文生活與社會第13冊香港的經濟表現（重印兼訂正）","12"
